earchID,SearchDate,IPID,UserID,IsUserLoggedOn,SearchQuery,LocationID,CategoryID,SearchParams
24505,2015-05-11 00:41:14.0,221339,2540071,0,диван,3960,38,"{45:'Кровати, диваны и кресла'}"
24509,2015-04-28 19:48:51.0,210419,1058617,0,босоножки,3960,22,"{83:'Обувь', 175:'Женская одежда', 88:'36'}"
24560,2015-05-15 15:28:21.0,1895557,575569,0,шкода,4207,34,"{598:'Для автомобилей', 5:'Запчасти'}"
24567,2015-05-08 10:36:02.0,1494828,933325,0,прогулочная коляска,3953,47,{127:'Детские коляски'}
24669,2015-04-27 10:18:48.0,988564,1097703,0,пилы,3960,50,{44:'Инструменты'}
24673,2015-04-27 18:41:27.0,1624427,393502,0,кроссовки,3953,60,"{125:'28', 179:'Обувь', 178:'Для девочек'}"
24724,2015-05-11 13:38:56.0,2097966,1686457,0,fifa 15,3960,13,{137:'Игры для приставок'}
24808,2015-05-11 21:47:29.0,1419033,115472,0,двухярусная кровать,3960,38,"{45:'Кровати, диваны и кресла'}"
24821,2015-04-26 22:26:41.0,1188961,3897378,0,стамески,2885,50,{44:'Инструменты'}
24835,2015-05-12 14:32:06.0,961255,2043115,1,юбка,3953,60,{178:'Для девочек'}
24858,2015-05-13 12:14:30.0,790370,1966371,0,на ваз,3960,34,"{5:'Шины, диски и колёса'}"
24865,2015-05-04 16:11:17.0,481679,3371631,0,кровать,1270,38,"{45:'Кровати, диваны и кресла'}"
24902,2015-05-19 18:39:21.0,892103,2123480,1,босоножки на танкетке,3960,22,"{83:'Обувь', 175:'Женская одежда', 88:'38'}"
24929,2015-05-10 16:15:23.0,1024712,659867,0,ниссан альмера,1102,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Кузов'}"
24933,2015-05-15 17:21:50.0,1334350,1586164,0,ниссан,547,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Трансмиссия и привод'}"
24941,2015-05-14 08:21:21.0,1584151,1859696,0,4,3998,41,{143:'iPhone'}
24947,2015-05-03 21:32:45.0,2080118,2509572,1,кресло-кровать,3939,38,"{45:'Кровати, диваны и кресла'}"
25064,2015-05-14 10:25:12.0,897497,137430,0,опель,3960,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Автосвет'}"
25073,2015-05-06 00:22:42.0,246454,4121080,1,туфли,3953,22,"{83:'Обувь', 175:'Женская одежда', 88:'38'}"
25075,2015-05-10 22:58:37.0,449103,1211839,0,велосипед,3953,47,{127:'Велосипеды и самокаты'}
25084,2015-05-13 11:14:05.0,549461,2895561,0,велосипед,3960,4,{156:'Детские'}
25110,2015-05-06 22:33:23.0,1152068,1324742,0,туфли,3960,22,"{83:'Обувь', 175:'Женская одежда', 88:'37'}"
25133,2015-04-27 10:14:01.0,2258372,1603126,0,ford,2885,34,"{5:'Шины, диски и колёса', 709:'Диски'}"
25136,2015-05-07 09:34:46.0,2097013,3509769,0,шкаф,3953,38,{45:'Шкафы и комоды'}
25148,2015-05-11 08:40:29.0,2136107,2271724,0,шуруповерт,2612,50,{44:'Инструменты'}
25160,2015-05-11 22:54:56.0,290592,764310,1,опель,2963,34,"{598:'Для автомобилей', 5:'Запчасти'}"
25261,2015-05-06 17:30:33.0,1468370,3663990,0,nissan pathfinder,2885,34,{5:'Запчасти'}
25283,2015-05-18 01:36:40.0,411137,984817,0,игровая приставка ps4 sony,3960,13,{137:'Игровые приставки'}
25300,2015-05-11 07:57:35.0,284077,746247,0,кукла,3960,47,{127:'Игрушки'}
25329,2015-05-11 15:03:19.0,1234697,3304053,1,газовая плита,3953,27,"{486:'Плиты', 48:'Для кухни'}"
25341,2015-05-15 15:54:32.0,2012553,1497663,0,xbox one,3953,13,{137:'Игры для приставок'}
25346,2015-05-11 11:51:18.0,2090295,1075310,0,босоножки,3960,60,"{125:'28', 179:'Обувь', 178:'Для девочек'}"
25363,2015-05-14 14:11:58.0,933109,1546753,0,туфли,2077,22,"{83:'Обувь', 175:'Женская одежда', 88:'39'}"
25366,2015-05-08 16:30:03.0,742061,865980,1,диски всего,1653,34,"{797:'15', 800:'98', 5:'Шины, диски и колёса', 709:'Диски', 799:'4'}"
25410,2015-05-17 19:06:37.0,1295041,817194,1,акустика,2885,26,"{132:'Акустика, колонки, сабвуферы'}"
25422,2015-04-26 12:42:21.0,811621,3708771,1,canon,3960,44,{223:'Зеркальные фотоаппараты'}
25437,2015-05-07 15:28:11.0,725223,4313835,0,купальник,3960,22,"{83:'Купальники', 175:'Женская одежда', 490:'42–44 (S)'}"
25466,2015-05-07 14:12:59.0,60730,1418271,0,велосипед детский,1583,47,{127:'Велосипеды и самокаты'}
25469,2015-04-27 21:24:02.0,51436,1986126,1,очки,3953,22,{175:'Аксессуары'}
25473,2015-04-29 20:37:50.0,1497758,504532,1,пальто,3953,22,"{83:'Верхняя одежда', 175:'Женская одежда', 86:'40–42 (XS)'}"
25503,2015-04-27 19:01:20.0,1043092,275633,1,диван,3953,38,"{45:'Кровати, диваны и кресла'}"
25512,2015-05-02 13:23:14.0,955167,1851608,1,усилитель,1361,26,{132:'Усилители и ресиверы'}
25531,2015-05-13 19:47:01.0,1095888,2416301,0,туфли,3953,22,"{83:'Обувь', 175:'Женская одежда', 88:'38'}"
25546,2015-05-17 18:01:41.0,1624427,393502,0,гитара,3953,47,{127:'Игрушки'}
25547,2015-05-15 11:10:47.0,1161653,546028,0,длинное платье,2840,22,"{83:'Платья и юбки', 175:'Женская одежда', 90:'42–44 (S)'}"
25559,2015-05-16 15:41:32.0,1209158,3214446,1,рюкзак,980,5,{165:'Туризм'}
25573,2015-05-14 13:56:44.0,1877504,427580,0,форд фокус 2,346,34,"{598:'Для автомобилей', 5:'Запчасти'}"
25596,2015-05-14 14:58:10.0,2088166,1329925,0,samsung galaxy s4,3960,41,{143:'Samsung'}
25598,2015-05-02 19:24:07.0,249698,2219977,0,перфоратор,3960,50,{44:'Инструменты'}
25656,2015-05-10 08:20:41.0,3629,2472410,0,dual,3960,41,{143:'Samsung'}
25673,2015-05-18 11:44:43.0,392112,1572303,0,игры для xbox 360,3953,13,{137:'Игры для приставок'}
25707,2015-05-10 14:19:49.0,2011925,982402,0,для кормления,992,47,{127:'Товары для кормления'}
25731,2015-05-18 15:59:49.0,753534,280837,0,новый,1194,41,{143:'iPhone'}
25741,2015-04-30 15:16:34.0,1801410,3938006,0,кровать,44,38,"{45:'Кровати, диваны и кресла'}"
25746,2015-04-30 11:00:22.0,1689188,816611,1,кукла,2885,47,{127:'Игрушки'}
25762,2015-05-16 17:29:53.0,638728,2652641,0,iphone 6 16gb,3960,41,{143:'iPhone'}
25810,2015-05-04 21:30:42.0,1821375,3010398,0,нов,1338,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Кузов'}"
25982,2015-04-25 13:03:06.0,883642,3171664,1,юбка,3960,60,"{115:'98-104 см (2-4 года)', 179:'Платья и юбки', 178:'Для девочек'}"
26062,2015-05-12 12:04:07.0,1982835,4242699,1,бампер передний шкода октавия,3953,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Кузов'}"
26095,2015-05-06 18:39:43.0,7869,3197449,1,комбинезон лето,3953,60,"{119:'62-68 см (2-6 мес)', 110:'Верхняя одежда', 178:'Для мальчиков'}"
26147,2015-05-19 11:00:13.0,1295745,1938428,1,легкая прогулочная коляска,2643,47,{127:'Детские коляски'}
26154,2015-05-05 17:09:40.0,1254971,3493518,1,ткань шторы,3960,38,{45:'Текстиль и ковры'}
26169,2015-05-17 14:33:44.0,820914,2912178,0,шкаф угловой,3960,38,{45:'Шкафы и комоды'}
26194,2015-05-17 15:42:00.0,2161072,207356,0,4s,44,41,{143:'iPhone'}
26253,2015-05-18 21:50:54.0,108225,3971093,0,акцент,2230,34,"{598:'Для автомобилей', 5:'Запчасти'}"
26285,2015-05-13 13:34:21.0,672552,3470682,1,iphone 4s,733,41,{143:'iPhone'}
26294,2015-05-09 20:47:35.0,1181998,625802,0,бензиновый генератор,3960,50,{44:'Инструменты'}
26390,2015-05-06 11:24:00.0,1970694,2444218,0,кроссовки,2885,22,"{83:'Обувь', 175:'Женская одежда', 88:'38'}"
26420,2015-05-02 21:31:08.0,836163,3527470,1,кроссовки nike,3960,22,"{176:'Обувь', 175:'Мужская одежда', 98:'43'}"
26435,2015-05-01 01:37:23.0,344521,218527,1,туфли,3960,60,"{125:'24', 179:'Обувь', 178:'Для девочек'}"
26436,2015-05-09 15:20:04.0,1301038,565380,1,кроссовки,3960,60,"{125:'27', 179:'Обувь', 178:'Для девочек'}"
26576,2015-05-13 15:58:15.0,1504616,1478625,0,босоножки,3953,22,"{83:'Обувь', 175:'Женская одежда', 88:'36'}"
26591,2015-05-06 00:10:33.0,472402,2521759,0,плащ,3953,22,"{83:'Верхняя одежда', 175:'Женская одежда', 86:'44–46 (M)'}"
26660,2015-04-30 20:01:20.0,2125655,3423338,1,детский велосипед,3953,4,{156:'Детские'}
26662,2015-05-18 17:08:41.0,594646,2967874,1,стиральная машина,4145,27,"{487:'Стиральные машины', 48:'Для дома'}"
26698,2015-05-06 20:34:59.0,1689686,3011111,0,туфли бежевые,3960,22,"{83:'Обувь', 175:'Женская одежда', 88:'39'}"
26776,2015-05-05 21:00:14.0,672578,3241194,1,планшет,2739,25,{140:'Планшеты'}
26782,2015-04-25 23:18:19.0,1934498,3650523,1,на ваз,3960,34,{5:'Аксессуары'}
26861,2015-05-10 20:03:10.0,349003,73090,0,куртка стеганая,2885,22,"{83:'Верхняя одежда', 175:'Женская одежда', 86:'44–46 (M)'}"
26893,2015-05-08 15:20:56.0,1232691,3517118,0,покрывало,230,38,{45:'Текстиль и ковры'}
26901,2015-05-04 11:27:15.0,2210223,2480002,1,стол,4005,38,{45:'Компьютерные столы и кресла'}
26906,2015-05-13 20:44:51.0,1084102,251203,0,платье,3960,22,"{83:'Платья и юбки', 175:'Женская одежда', 90:'48–50 (XL)'}"
26911,2015-05-10 13:56:58.0,2212748,1023553,1,толстовка,3953,60,{178:'Для девочек'}
26975,2015-04-25 20:38:30.0,1275830,3930383,1,кож,1102,22,{175:'Женская одежда'}
26985,2015-05-03 00:49:12.0,969337,4279952,0,ветровка,3960,60,"{112:'134-140 см (8-10 лет)', 179:'Верхняя одежда', 178:'Для девочек'}"
27023,2015-05-12 00:29:46.0,420917,1583794,1,стулья бу,3960,38,{45:'Столы и стулья'}
27035,2015-04-28 17:08:20.0,1898907,2045294,1,ваз,3771,34,"{797:'14', 796:'Литые', 5:'Шины, диски и колёса', 709:'Диски', 799:'4'}"
27076,2015-05-08 15:02:43.0,827118,2491535,1,iphone 6,2840,41,{143:'iPhone'}
27085,2015-05-05 12:59:53.0,1994797,2006091,0,музыкальная,1261,47,{127:'Игрушки'}
27116,2015-05-07 20:43:46.0,1082926,1360852,0,джинсовый комбинезон,3953,60,"{120:'86-92 см (1-2 года)', 110:'Комбинезоны и боди', 178:'Для мальчиков'}"
27153,2015-05-07 23:59:48.0,1990684,3269033,1,ветровка,3960,60,"{112:'86-92 см (1-2 года)', 179:'Верхняя одежда', 178:'Для девочек'}"
27205,2015-05-13 21:07:03.0,832340,2009587,0,ауди,2885,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Салон'}"
27206,2015-05-13 12:45:03.0,973377,2295196,0,мокасины,3960,22,"{83:'Обувь', 175:'Женская одежда', 88:'36'}"
27277,2015-05-05 10:35:28.0,435972,3825471,0,купальник,3960,60,"{179:'Другое', 178:'Для девочек'}"
27327,2015-05-17 18:55:19.0,1971073,3655590,0,captiva,1102,34,"{5:'Шины, диски и колёса'}"
27350,2015-05-03 23:32:25.0,1324073,3765390,1,форд,1306,34,"{598:'Для автомобилей', 5:'Запчасти'}"
27377,2015-05-06 19:05:42.0,1796085,3771045,1,коляски бу,3960,47,{127:'Детские коляски'}
27387,2015-05-01 09:34:47.0,2152868,2246032,1,iphone 6,3953,41,{143:'iPhone'}
27403,2015-05-12 12:42:40.0,1166259,693071,1,kia sorento,2155,34,{5:'Запчасти'}
27439,2015-04-28 03:11:18.0,1214135,4197883,1,ipad,3960,25,{140:'Планшеты'}
27453,2015-05-12 11:38:33.0,493487,1443372,1,iphone 5s,3960,41,{143:'iPhone'}
27460,2015-05-20 16:31:58.0,398514,429210,0,диван бу,2277,38,"{45:'Кровати, диваны и кресла'}"
27547,2015-05-15 11:09:12.0,748967,3124847,1,диван бу угловой,3960,38,"{45:'Кровати, диваны и кресла'}"
27558,2015-04-28 11:33:30.0,1490303,1197942,0,сумки,3960,22,{175:'Аксессуары'}
27560,2015-05-05 16:52:07.0,743475,712018,0,сумка,1261,22,{175:'Аксессуары'}
27602,2015-05-16 23:33:08.0,1797742,2880245,0,босоножки,3960,22,"{83:'Обувь', 175:'Женская одежда', 88:'38'}"
27619,2015-05-05 12:17:33.0,246454,4121080,1,туфли,3953,22,"{83:'Обувь', 175:'Женская одежда', 88:'38'}"
27657,2015-05-10 20:41:36.0,1830084,1650808,0,aveo,3953,34,"{5:'Шины, диски и колёса'}"
27658,2015-05-14 19:23:39.0,1381841,3199070,0,джинсовые шорты,3771,22,{175:'Женская одежда'}
27679,2015-05-10 08:52:09.0,873270,108449,0,клатч,3976,22,{175:'Аксессуары'}
27682,2015-05-14 18:35:41.0,2009786,1852544,1,ipad,697,25,{140:'Планшеты'}
27696,2015-04-26 12:38:25.0,649174,2806809,1,ipad air,4145,25,{140:'Планшеты'}
27698,2015-05-16 12:26:00.0,31371,2255634,0,беспроводная мышь,3960,29,{483:'Клавиатуры и мыши'}
27702,2015-05-17 18:08:22.0,2006415,2086519,0,стульчик для кормления,3953,47,{127:'Товары для кормления'}
27703,2015-05-20 13:14:10.0,353907,2885639,0,moschino,3960,22,{175:'Аксессуары'}
27734,2015-05-18 08:39:46.0,1005900,2191302,1,кровать,3771,47,{127:'Детская мебель'}
27756,2015-05-03 23:10:58.0,1111434,1786006,0,качалка,3960,47,{127:'Игрушки'}
27835,2015-05-14 08:09:12.0,1897639,1879880,1,ветровка,3960,60,"{112:'110-116 см (4-6 лет)', 179:'Верхняя одежда', 178:'Для девочек'}"
27842,2015-05-01 15:00:34.0,315776,2957308,1,диван бу,3953,38,"{45:'Кровати, диваны и кресла'}"
27868,2015-05-04 21:36:38.0,51436,1986126,0,портмоне,3953,22,{175:'Аксессуары'}
27893,2015-05-12 14:08:43.0,358512,3972417,1,кофеварка,3960,27,"{486:'Мелкая кухонная техника', 48:'Для кухни'}"
27900,2015-04-27 16:39:16.0,1737282,2511851,0,пылесос бу,3960,27,"{487:'Пылесосы', 48:'Для дома'}"
27915,2015-04-26 16:35:30.0,1741501,3548911,1,защитная пленка,3022,41,{143:'iPhone'}
27925,2015-05-11 19:22:10.0,475480,309240,0,микроволновая печь,3960,27,"{486:'Микроволновые печи', 48:'Для кухни'}"
27973,2015-05-07 18:00:45.0,618296,2797786,0,кресло,3953,38,"{45:'Кровати, диваны и кресла'}"
27977,2015-05-11 11:10:47.0,1739052,976347,0,кухонный гарнитур,1102,38,{45:'Кухонные гарнитуры'}
28039,2015-05-14 00:17:56.0,1093470,4229432,0,куртка,3953,22,"{83:'Верхняя одежда', 175:'Женская одежда', 86:'44–46 (M)'}"
28099,2015-04-27 22:07:01.0,1177589,662537,0,сапоги,3960,22,"{83:'Обувь', 175:'Женская одежда', 88:'38'}"
28132,2015-05-07 17:23:23.0,1139346,1771588,0,new balance,992,22,"{176:'Обувь', 175:'Мужская одежда'}"
28198,2015-05-12 20:32:16.0,1543931,131654,1,panasonic,2885,26,{132:'Телевизоры и проекторы'}
28208,2015-04-28 13:17:46.0,47546,3316991,0,кроссовки,3953,22,"{83:'Обувь', 175:'Женская одежда', 88:'37'}"
28226,2015-04-30 00:04:08.0,1744599,851923,1,туфли,3960,22,"{83:'Обувь', 175:'Женская одежда', 88:'37'}"
28250,2015-05-02 21:43:27.0,117610,127773,1,балетки,4268,22,"{83:'Обувь', 175:'Женская одежда', 88:'< 35'}"
28301,2015-04-28 17:24:06.0,664102,3269078,0,куртка,3960,22,"{83:'Верхняя одежда', 175:'Женская одежда', 86:'44–46 (M)'}"
28302,2015-05-11 07:06:32.0,1050366,3008361,0,gt,3960,41,{143:'Samsung'}
