AdID,LocationID,CategoryID,Params,Price,Title,IsContext
22816203,,25.0,{140:'Планшеты'},27990.0,Планшет Samsung Galaxy Tab S 8.4 16GB LTE White,1
22820732,,29.0,{483:'Клавиатуры и мыши'},2490.0,Мышка Logitech M557 Bluetooth mouse (черный),1
22822202,,47.0,{127:'Постельные принадлежности'},2099.0,Конверт,1
22825335,,22.0,"{83:'Джинсы', 175:'Женская одежда'}",1879.0,"Джинсы прямые, длина 78 см",1
22831958,,22.0,"{83:'Верхняя одежда', 175:'Женская одежда'}",3770.0,Пальто LOST INK с доставкой,1
22833226,,5.0,{165:'Туризм'},800.0,"Прокат лодок, для туризма и отдыха. Река Вуокса.",1
22836546,,11.0,{104:'Ювелирные изделия'},2420.0,"Серебряные сережки SOKOLOV ""Матрешки""",1
22844514,,60.0,"{178:'Для девочек', 179:'Верхняя одежда'}",3299.0,Куртка,1
22847900,,22.0,"{175:'Мужская одежда', 176:'Обувь'}",3490.0,Туфли McCrain с доставкой,1
22848377,,34.0,{5:'Аксессуары'},1326.0,Брызговики задние VW Polo 2010- седан,1
22848730,,38.0,{45:'Освещение'},42000.0,Настольные лампы,1
22850471,,38.0,{45:'Шкафы и комоды'},28900.0,"Радиусный шкаф купе ""Мебелайн-11""",1
22850981,,60.0,"{178:'Для девочек', 179:'Брюки'}",879.0,Джинсы узкие,1
22851805,,11.0,{104:'Ювелирные изделия'},10100.0,"Золотые серьги ""Кольца"" с фианитами",1
22859493,,60.0,"{110:'Обувь', 178:'Для мальчиков'}",2499.0,Сандалии из кожи с ремешками,1
22861004,,27.0,"{48:'Для дома', 487:'Стиральные машины'}",49990.0,Стиральная машина Whirlpool WTLS 60912 ZEN,1
22865359,,38.0,{45:'Столы и стулья'},7820.0,Обеденный стол Орфей-19.10,1
22865707,,60.0,"{110:'Трикотаж', 178:'Для мальчиков'}",1119.0,Свитшот с капюшоном,1
22869089,,22.0,"{83:'Обувь', 175:'Женская одежда'}",3100.0,Красные туфли на высоком каблуке,1
22871697,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",4990.0,Запчасти б/у и новые для renault duster (10- ),1
22873727,,60.0,"{178:'Для девочек', 179:'Верхняя одежда'}",1885.0,Куртка,1
22874564,,60.0,"{178:'Для девочек', 179:'Трикотаж'}",699.0,Болеро,1
22878023,,60.0,"{178:'Для девочек', 179:'Другое'}",891.0,Купальник раздельный с рисунком,1
22880511,,60.0,"{110:'Другое', 178:'Для мальчиков'}",2179.0,Конверт для новорожденного,1
22881434,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",2900.0,Решетка радиатора Тойота Камри 40,1
22883093,,5.0,{165:'Фитнес и тренажёры'},1990.0,Детский спортивный комплекс Формула здоровья Робин,1
22884453,,22.0,"{83:'Обувь', 175:'Женская одежда'}",300.0,Женские балетки,1
22892782,,38.0,"{45:'Кровати, диваны и кресла'}",16990.0,"Угловой диван ""Атланта Беж"" доставим за 24 ч",1
22895257,,60.0,"{178:'Для девочек', 179:'Трикотаж'}",593.0,Футболка,1
22895531,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",12000.0,пневмостойка мерседес 220,1
22900388,,38.0,"{45:'Кровати, диваны и кресла'}",6600.0,Кровать 126 (90x190) (Hilda),1
22900898,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",67000.0,"АКПП 6т40 для Шевроле Круз 1.6,1.8л. Гарантия 1год",1
22901966,,22.0,{175:'Аксессуары'},1199.0,Сумка с рисунком,1
22907018,,22.0,"{175:'Мужская одежда', 176:'Другое'}",155.0,Носки из верблюжьей шерсти 29р.размер обуви 43-45,1
22910849,,22.0,{175:'Аксессуары'},7992.0,Сумка Picard,1
22926137,,13.0,{137:'Игры для приставок'},2090.0,Игра для PS3 Медиа Одни из нас,1
22938331,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",7800.0,Запчасти и фары Мазда 3,1
22940251,,22.0,"{83:'Обувь', 175:'Женская одежда'}",1199.0,Балетки,1
22941650,,11.0,{104:'Часы'},7690.0,Японские наручные часы Casio G-SHOCK,1
22946961,,22.0,"{175:'Мужская одежда', 176:'Верхняя одежда'}",4950.0,Куртка,1
22948083,,41.0,{143:'Nokia'},15990.0,Мобильный телефон Nokia Lumia 730 Dual SIM (белый),1
22953730,,22.0,"{83:'Обувь', 175:'Женская одежда'}",3799.0,Туфли из кожи,1
22959032,,44.0,{223:'Компактные фотоаппараты'},8990.0,Фотоаппарат компактный Sony CyberShot H300,1
22963441,,47.0,{127:'Автомобильные кресла'},4890.0,Автокресло Happy Baby Atlant  NEW,1
22968355,,50.0,{44:'Инструменты'},77800.0,Токарные станки Metal Master,1
22973421,,38.0,"{45:'Кровати, диваны и кресла'}",89000.0,"Диван, 2 кресла, стол ""Сиеста"", натуральный ротанг",1
22974814,,41.0,{143:'Sony'},14990.0,Мобильный телефон Sony Xperia M2 (фиолетовый),1
22977565,,60.0,"{110:'Обувь', 178:'Для мальчиков'}",4149.0,Ботинки из замши,1
22978120,,38.0,{45:'Шкафы и комоды'},22700.0,"Радиусный шкаф купе ""Радион"" вариант-5",1
22987902,,60.0,"{178:'Для девочек', 179:'Трикотаж'}",1211.0,Блузка,1
22994045,,38.0,{45:'Столы и стулья'},826.0,Стул офисный ИЗО черный,1
22998320,,27.0,"{48:'Для кухни', 486:'Холодильники и морозильные камеры'}",24440.0,Liebherr CUef 2811-20001,1
23002498,,41.0,{143:'Alcatel'},3490.0,ALCATEL ONE TOUCH PIXI 3 (4) 4013D (черный),1
23010027,,13.0,{137:'Игры для приставок'},2390.0,Игра для Xbox Медиа LEGO Marvel Super Heroes,1
23014554,,27.0,"{48:'Для кухни', 486:'Мелкая кухонная техника'}",7900.0,Мультиварка Redmond RMC-M800S черный,1
23014655,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",4430.0,Запчасти б/у и новые для citroen c4 (10-)  picasso,1
23024681,,22.0,"{175:'Мужская одежда', 176:'Трикотаж и футболки'}",1128.0,Футболка Wrangler,1
23025669,,38.0,{45:'Шкафы и комоды'},74900.0,"Стенка ""Мишела"", орех МДФ, со склада в Москве",1
23037937,,50.0,{44:'Инструменты'},2690.0,Фрезер Фиолент МФ2-620Э,1
23039367,,38.0,{45:'Компьютерные столы и кресла'},7506.0,Стол компьютерный ST-F1018 прямой матовое стекло,1
23047457,,22.0,"{83:'Верхняя одежда', 175:'Женская одежда'}",2974.0,Жакет,1
23050754,,26.0,"{132:'Акустика, колонки, сабвуферы'}",32990.0,Jamo S 626 dark apple,1
23056497,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",10000.0,Радиатор охлаждения Ленд Крузер 200 4.5 D,1
23058518,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",3810.0,Запчасти б/у и новые для chevrolet cruze (09-),1
23065060,,60.0,"{178:'Для девочек', 179:'Платья и юбки'}",729.0,"Платье с короткими рукавами, 100% хлопка",1
23066042,,60.0,"{178:'Для девочек', 179:'Платья и юбки'}",563.0,Юбка,1
23066495,,60.0,"{178:'Для девочек', 179:'Верхняя одежда'}",1439.0,Толстовка,1
23073837,,47.0,{127:'Игрушки'},5090.0,Дом для кукол Zhorya ZYB-B0477 Дом,1
23083337,,60.0,"{178:'Для девочек', 179:'Обувь'}",1249.0,Балетки,1
23085690,,5.0,{165:'Туризм'},758.0,Рюкзак РОССИЯ Хаки 7909-100,1
23088406,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",7500.0,Запчасти и фары Митсубиси Аутлэндер,1
23094697,,22.0,"{175:'Мужская одежда', 176:'Брюки'}",1679.0,Брюки спортивные,1
23095774,,60.0,"{178:'Для девочек', 179:'Обувь'}",4399.0,Ботинки из кожи,1
23103204,,51.0,"{148:'МФУ, копиры и сканеры'}",2560.0,"МФУ HP Deskjet 1510A  принтер/ сканер/ копир, А4,",1
23103310,,41.0,"{143:'Аксессуары', 480:'Чехлы и плёнки'}",1590.0,Клип-кейс Cellular Line SOFT SLIM для iPhone 5/5s,1
23113062,,47.0,{127:'Детские коляски'},2400.0,Капор Valco baby Vogue Snap Hood / Lilac,1
23117864,,60.0,"{110:'Обувь', 178:'Для мальчиков'}",1869.0,Кеды низкие,1
23122819,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",13870.0,Запчасти б/у и новые для kia sorento (09-),1
23125548,,47.0,{127:'Автомобильные кресла'},20690.0,Автомобильное кресло Romer Trifix Chili Pepper,1
23136073,,11.0,{104:'Часы'},11555.0,Швейцарские наручные часы Jacques Lemans,1
23140270,,9.0,{51:'Посуда'},2590.0,Кастрюля (Jamie Oliver) Tefal E8744644,1
23143303,,38.0,"{45:'Кровати, диваны и кресла'}",13320.0,Орион 2 диван в офис не раскладной от фабрики,1
23143342,,34.0,"{5:'Шины, диски и колёса', 709:'Шины'}",11100.0,Toyo 265/50 R20 111V PROXES ST новые летние шины,1
23144356,,26.0,"{132:'Акустика, колонки, сабвуферы'}",8989.0,Колонки Yamaha NS-333 Black,1
23144666,,13.0,{137:'Игровые приставки'},32990.0,Игровая приставка PS4 Sony 500GB + GTA V (CUH-1108,1
23146376,,13.0,{137:'Игровые приставки'},34690.0,Microsoft Xbox One,1
23148963,,50.0,{44:'Инструменты'},6890.0,Набор аккумуляторного инструмента СПЕЦ БНЛ-12-Ли,1
23151386,,41.0,{143:'Nokia'},16990.0,Nokia Lumia 830 (черно-золотистый),1
23151543,,22.0,"{83:'Другое', 175:'Женская одежда'}",1759.0,Шорты в горошек R ESSENTIEL,1
23155075,,26.0,{132:'Усилители и ресиверы'},21619.0,AV ресивер Onkyo TX-SR333 black,1
23160442,,38.0,{45:'Шкафы и комоды'},15600.0,Гостиная Дуэт,1
23160686,,22.0,"{83:'Нижнее бельё', 175:'Женская одежда'}",1199.0,Бюстгальтер пуш-ап VISAVIS,1
23163587,,38.0,"{45:'Кровати, диваны и кресла'}",11990.0,Детский диван - кушетка,1
23165483,,22.0,"{83:'Другое', 175:'Женская одежда'}",2999.0,Шорты из шитья,1
23165501,,22.0,"{83:'Платья и юбки', 175:'Женская одежда'}",3349.0,Юбка с блестками,1
23169049,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",0.0,Крыло переднее правое для Киа Рио,1
23178658,,22.0,"{83:'Обувь', 175:'Женская одежда'}",3799.0,Кеды низкие,1
23185288,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",9830.0,Запчасти б/у и новые для bmw f10 5 series (10-),1
23190870,,34.0,{5:'Экипировка'},2845.0,Мотодождевик IXS Horton X79806,1
23201782,,11.0,{104:'Часы'},150.0,Женские наручные часы,1
23205051,,13.0,{137:'Игры для приставок'},4490.0,Видеоигра для Xbox One Медиа Grand Theft Auto V,1
23207730,,25.0,{140:'Планшеты'},13990.0,Asus MeMO Pad 7 ME572CL LTE 16Gb (черный),1
23218777,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",6500.0,Капот Хюндай Солярис,1
23219218,,25.0,{140:'Планшеты'},26849.0,Планшет Samsung SM-T805 Galaxy Tab S 10.5 - 16Gb L,1
23219236,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",3880.0,Запчасти б/у и новые для daewoo nexia (95-),1
23220179,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",3960.0,Амортизатор РИФ передний Mitsubishi L200 2005-,1
23220872,,47.0,{127:'Игрушки'},2790.0,Радиоуправляемое устройство Gyro Вертолет 517 (Т57,1
23223884,,13.0,{137:'Игровые приставки'},1990.0,Аксессуар для игровой приставки PS4 A4T Ст.набор с,1
